연번,시도명,시군구명,소재지지번주소,횡단보도관리번호,횡단보도종류,고원식횡단보도유무,경도,위도,보행등유무,음향신호기설치여부,보행자작동신호기유무,데이터기준일자
35381,서울특별시,은평구,은평구 응암동 334-35 도,06-0000022126,이단(화살표있음),-,37.586089,126.9192709,N,N,N,2026-03-20
35382,서울특별시,은평구,은평구 응암동 337-29대,06-0000047802,일단(화살표있음),-,37.58712877,126.9195897,N,N,N,2026-03-20
35383,서울특별시,은평구,은평구 응암동 338-128도,06-0000046053,이단(화살표있음),N,37.58844163,126.9192464,Y,Y,N,2026-03-20
35384,서울특별시,은평구,은평구 응암동 338-128도,06-0000000337,일단(화살표없음),Y,37.58863682,126.9191706,N,N,N,2026-03-20
35385,서울특별시,은평구,은평구 응암동 348-1도,06-0000047417,일단(화살표없음),Y,37.59124968,126.9209958,N,N,N,2026-03-20
35386,서울특별시,은평구,은평구 응암동 37-19도,06-0000000795,이단(화살표있음),-,37.59930797,126.9170095,Y,Y,N,2026-03-20
35387,서울특별시,은평구,은평구 응암동 38-31대,06-0000000224,일단(화살표있음),-,37.59912329,126.916595,N,N,N,2026-03-20
35388,서울특별시,은평구,은평구 응암동 39-14도,06-0000051417,일단(화살표없음),N,37.59902924,126.9295997,N,N,N,2026-03-20
35389,서울특별시,은평구,은평구 응암동 400 대,06-0000047814,일단(화살표없음),-,37.58895209,126.919416,N,N,N,2026-03-20
35390,서울특별시,은평구,은평구 응암동 402-161대,06-0000045453,일단(화살표없음),-,37.58966616,126.9200546,N,N,N,2026-03-20
35391,서울특별시,은평구,은평구 응암동 42-16천,06-0000000076,일단(화살표없음),N,37.6000934,126.9188845,N,N,N,2026-03-20
35392,서울특별시,은평구,은평구 응암동 427-1도,06-0000010960,이단(화살표있음),-,37.5936643,126.9187354,N,N,N,2026-03-20
35393,서울특별시,은평구,은평구 응암동 452-10대,06-0000010959,일단(화살표없음),-,37.59342659,126.9203955,N,N,N,2026-03-20
35394,서울특별시,은평구,은평구 응암동 452-33 도,06-0000050593,이단(화살표있음),N,37.59578955,126.921059,Y,Y,N,2026-03-20
35395,서울특별시,은평구,은평구 응암동 578-3대,06-0000002080,일단(화살표없음),-,37.59066664,126.916615,N,N,N,2026-03-20
35396,서울특별시,은평구,은평구 응암동 578-6대,06-0000019032,일단(화살표없음),-,37.59037616,126.9166384,N,N,N,2026-03-20
35397,서울특별시,은평구,은평구 응암동 583-5대,06-0000030627,이단(화살표있음),-,37.58932072,126.9157629,N,N,N,2026-03-20
35398,서울특별시,은평구,은평구 응암동 59-39대,06-0000048922,일단(화살표없음),-,37.59763227,126.9315253,N,N,N,2026-03-20
35399,서울특별시,은평구,은평구 응암동 599-88대,06-0000000327,이단(화살표있음),-,37.58904507,126.9151518,N,N,N,2026-03-20
35400,서울특별시,은평구,은평구 응암동 604-11 도,06-0000024864,이단(화살표있음),-,37.5886949,126.914029,Y,N,N,2026-03-20
35401,서울특별시,은평구,은평구 응암동 604-12 도,06-0000036634,이단(화살표있음),-,37.58983449,126.9169634,Y,Y,N,2026-03-20
35402,서울특별시,은평구,은평구 응암동 604-2도,06-0000000303,일단(화살표없음),-,37.59076951,126.917256,N,N,N,2026-03-20
35403,서울특별시,은평구,은평구 응암동 604-3도,06-0000000341,일단(화살표없음),-,37.58826415,126.9166682,Y,Y,N,2026-03-20
35404,서울특별시,은평구,은평구 응암동 604-3도,06-0000000311,이단(화살표있음),-,37.59019368,126.9172524,Y,Y,N,2026-03-20
35405,서울특별시,은평구,은평구 응암동 604-3도,06-0000000343,이단(화살표있음),-,37.58814585,126.9167678,Y,Y,N,2026-03-20
35406,서울특별시,은평구,은평구 응암동 604-3도,06-0000000315,일단(화살표없음),-,37.59018868,126.9173726,N,N,N,2026-03-20
35407,서울특별시,은평구,은평구 응암동 604-3도,06-0000000312,이단(화살표있음),-,37.59017398,126.9170592,Y,Y,N,2026-03-20
35408,서울특별시,은평구,은평구 응암동 604-3도,06-0000000301,이단(화살표있음),-,37.59110403,126.9158899,Y,N,N,2026-03-20
35409,서울특별시,은평구,은평구 응암동 604-3도,06-0000002085,일단(화살표없음),N,37.59178102,126.9174881,N,N,N,2026-03-20
35410,서울특별시,은평구,은평구 응암동 604-3도,06-0000019031,일단(화살표없음),N,37.59094992,126.9159177,N,N,N,2026-03-20
35411,서울특별시,은평구,은평구 응암동 604-3도,06-0000002694,일단(화살표없음),N,37.59087146,126.9163515,N,N,N,2026-03-20
35412,서울특별시,은평구,은평구 응암동 604-3도,06-0000000310,일단(화살표없음),-,37.59031905,126.9171017,N,N,N,2026-03-20
35413,서울특별시,은평구,은평구 응암동 604-5도,06-0000002903,일단(화살표없음),-,37.58885908,126.9170609,N,N,N,2026-03-20
35414,서울특별시,은평구,은평구 응암동 604-5도,06-0000036635,일단(화살표없음),N,37.58973774,126.9177792,N,N,N,2026-03-20
35415,서울특별시,은평구,은평구 응암동 604-5도,06-0000002897,일단(화살표없음),N,37.58947095,126.9177825,N,N,N,2026-03-20
35416,서울특별시,은평구,은평구 응암동 604-5도,06-0000000318,이단(화살표있음),N,37.58993751,126.9173687,Y,Y,N,2026-03-20
35417,서울특별시,은평구,은평구 응암동 604-5도,06-0000000333,이단(화살표있음),-,37.58898758,126.9169692,Y,Y,N,2026-03-20
35418,서울특별시,은평구,은평구 응암동 604-5도,06-0000000319,이단(화살표있음),-,37.5898975,126.9171529,Y,Y,N,2026-03-20
35419,서울특별시,은평구,은평구 응암동 604-5도,06-0000025526,일단(화살표없음),-,37.58894408,126.9168334,N,N,N,2026-03-20
35420,서울특별시,은평구,은평구 응암동 604-5도,06-0000000350,일단(화살표없음),-,37.5873009,126.9166853,N,N,N,2026-03-20
35421,서울특별시,은평구,은평구 응암동 604-5도,06-0000000353,이단(화살표있음),-,37.58718627,126.9164983,Y,Y,N,2026-03-20
35422,서울특별시,은평구,은평구 응암동 604-5도,06-0000000322,일단(화살표없음),N,37.58979745,126.9173225,N,N,N,2026-03-20
35423,서울특별시,은평구,은평구 응암동 604-6도,06-0000000349,일단(화살표없음),-,37.58733669,126.9164266,N,N,N,2026-03-20
35424,서울특별시,은평구,은평구 응암동 606-3도,06-0000024863,일단(화살표없음),-,37.58875848,126.9139411,N,N,N,2026-03-20
35425,서울특별시,은평구,은평구 응암동 607-7 도,06-0000024865,일단(화살표없음),-,37.58861893,126.9139016,N,N,N,2026-03-20
35426,서울특별시,은평구,은평구 응암동 608-3도,06-0000053212,일단(화살표없음),N,37.58693251,126.913521,N,N,N,2026-03-20
35427,서울특별시,은평구,은평구 응암동 608-3도,06-0000053213,일단(화살표없음),N,37.58687159,126.913553,N,N,N,2026-03-20
35428,서울특별시,은평구,은평구 응암동 609-1도,06-0000000342,일단(화살표있음),N,37.58821264,126.9169401,Y,Y,N,2026-03-20
35429,서울특별시,은평구,은평구 응암동 61-2도,06-0000049855,일단(화살표없음),N,37.60095861,126.9324768,N,N,N,2026-03-20
35430,서울특별시,은평구,은평구 응암동 610-5도,06-0000000336,이단(화살표있음),-,37.58868016,126.9132106,Y,Y,N,2026-03-20
35431,서울특별시,은평구,은평구 응암동 611-51종,06-0000002686,일단(화살표있음),-,37.58888604,126.92287,Y,Y,N,2026-03-20
35432,서울특별시,은평구,은평구 응암동 611-62대,06-0000045459,이단(화살표있음),-,37.58878261,126.9227019,Y,Y,N,2026-03-20
35433,서울특별시,은평구,은평구 응암동 611-6대,06-0000035723,이단(화살표있음),-,37.59134806,126.9236262,N,N,N,2026-03-20
35434,서울특별시,은평구,은평구 응암동 612-10대,06-0000035732,이단(화살표있음),-,37.59089304,126.9236213,N,N,N,2026-03-20
35435,서울특별시,은평구,은평구 응암동 612-11대,06-0000035731,이단(화살표있음),-,37.59081816,126.9236909,N,N,N,2026-03-20
35436,서울특별시,은평구,은평구 응암동 614-7대,06-0000035729,이단(화살표있음),-,37.59036852,126.9236627,N,N,N,2026-03-20
35437,서울특별시,은평구,은평구 응암동 616-11대,06-0000035727,이단(화살표있음),-,37.58977721,126.923455,N,N,N,2026-03-20
35438,서울특별시,은평구,은평구 응암동 616-7대,06-0000035728,이단(화살표있음),-,37.58986658,126.9234631,N,N,N,2026-03-20
35439,서울특별시,은평구,은평구 응암동 618-13대,06-0000035726,이단(화살표있음),-,37.58895386,126.9233475,N,N,N,2026-03-20
35440,서울특별시,은평구,은평구 응암동 630-3대,06-0000027777,이단(화살표있음),-,37.58691665,126.9202225,Y,Y,N,2026-03-20
35441,서울특별시,은평구,은평구 응암동 630-4대,06-0000008266,일단(화살표없음),-,37.58677788,126.9201458,Y,Y,N,2026-03-20
35442,서울특별시,은평구,은평구 응암동 630-8대,06-0000027776,일단(화살표없음),-,37.58681038,126.9202515,Y,Y,N,2026-03-20
35443,서울특별시,은평구,은평구 응암동 639도,06-0000035730,이단(화살표있음),-,37.59044665,126.9237356,N,N,N,2026-03-20
35444,서울특별시,은평구,은평구 응암동 64-38 도,06-0000048912,일단(화살표없음),N,37.60037639,126.9315662,N,N,N,2026-03-20
35445,서울특별시,은평구,은평구 응암동 648-1도,06-0000047420,일단(화살표없음),Y,37.59120648,126.9217651,N,N,N,2026-03-20
35446,서울특별시,은평구,은평구 응암동 648-3도,06-0000000802,일단(화살표없음),N,37.5929139,126.9229075,Y,Y,N,2026-03-20
35447,서울특별시,은평구,은평구 응암동 648-3도,06-0000052328,이단(화살표있음),N,37.59151538,126.9229208,Y,Y,N,2026-03-20
35448,서울특별시,은평구,은평구 응암동 648도,06-0000050687,대각선횡단보도,N,37.58895725,126.9226962,Y,Y,N,2026-03-20
35449,서울특별시,은평구,은평구 응암동 648도,06-0000000329,이단(화살표있음),-,37.5890835,126.9226912,Y,Y,N,2026-03-20
35450,서울특별시,은평구,은평구 응암동 657도,06-0000047418,일단(화살표없음),Y,37.59121374,126.9215364,N,N,N,2026-03-20
35451,서울특별시,은평구,은평구 응암동 663-5대,06-0000035725,이단(화살표있음),-,37.58876177,126.9233362,N,N,N,2026-03-20
35452,서울특별시,은평구,은평구 응암동 688도,06-0000035737,이단(화살표있음),-,37.58780245,126.9238639,N,N,N,2026-03-20
35453,서울특별시,은평구,은평구 응암동 691-1 도,06-0000000359,이단(화살표있음),N,37.58642161,126.9228181,Y,Y,N,2026-03-20
35454,서울특별시,은평구,은평구 응암동 691도,06-0000002896,일단(화살표없음),N,37.58582071,126.9223983,N,N,N,2026-03-20
35455,서울특별시,은평구,은평구 응암동 691도,06-0000001400,일단(화살표없음),N,37.58661922,126.9217152,N,N,N,2026-03-20
35456,서울특별시,은평구,은평구 응암동 691도,06-0000000361,이단(화살표있음),N,37.58628366,126.9219795,Y,Y,N,2026-03-20
35457,서울특별시,은평구,은평구 응암동 691도,06-0000000368,일단(화살표없음),N,37.58607567,126.9220814,N,N,N,2026-03-20
35458,서울특별시,은평구,은평구 응암동 693도,06-0000035693,일단(화살표없음),N,37.58635343,126.9228959,N,N,N,2026-03-20
35459,서울특별시,은평구,은평구 응암동 694-6도,06-0000025924,일단(화살표없음),N,37.58381759,126.9192244,N,N,N,2026-03-20
35460,서울특별시,은평구,은평구 응암동 719-24도,06-0000022130,일단(화살표있음),N,37.58789183,126.9178697,N,N,N,2026-03-20
35461,서울특별시,은평구,은평구 응암동 732-28도,06-0000051606,일단(화살표있음),N,37.58595739,126.9192565,N,N,N,2026-03-20
35462,서울특별시,은평구,은평구 응암동 739-2도,06-0000043551,일단(화살표없음),N,37.59903031,126.921495,N,N,N,2026-03-20
35463,서울특별시,은평구,은평구 응암동 739대,06-0000053199,일단(화살표없음),N,37.59880541,126.9221169,N,N,N,2026-03-20
35464,서울특별시,은평구,은평구 응암동 746-34도,06-0000052990,일단(화살표없음),N,37.58591229,126.9221155,N,N,N,2026-03-20
35465,서울특별시,은평구,은평구 응암동 748-6 도,06-0000045058,이단(화살표있음),N,37.58714276,126.9208942,Y,Y,N,2026-03-20
35466,서울특별시,은평구,은평구 응암동 748-6 도,06-0000000352,일단(화살표없음),N,37.58720918,126.9206248,Y,Y,N,2026-03-20
35467,서울특별시,은평구,은평구 응암동 748-6 도,06-0000048425,이단(화살표있음),N,37.58733776,126.9206453,Y,Y,N,2026-03-20
35468,서울특별시,은평구,은평구 응암동 748-6 도,06-0000049077,대각선횡단보도,N,37.58724093,126.9207686,Y,Y,N,2026-03-20
35469,서울특별시,은평구,은평구 응암동 748-6 도,06-0000002902,일단(화살표없음),N,37.58768998,126.9200336,N,N,N,2026-03-20
35470,서울특별시,은평구,은평구 응암동 748-6 도,06-0000001197,일단(화살표없음),N,37.58727667,126.9208881,Y,Y,N,2026-03-20
35471,서울특별시,은평구,은평구 응암동 748-7 도,06-0000001199,일단(화살표없음),N,37.5879043,126.9200981,N,N,N,2026-03-20
35472,서울특별시,은평구,은평구 응암동 748-7 도,06-0000002901,일단(화살표없음),N,37.58792952,126.9197239,N,N,N,2026-03-20
35473,서울특별시,은평구,은평구 응암동 748-7 도,06-0000000345,이단(화살표있음),N,37.58793525,126.9198884,Y,Y,N,2026-03-20
35474,서울특별시,은평구,은평구 응암동 749-66 도,06-0000047801,일단(화살표없음),N,37.58722433,126.9195192,N,N,N,2026-03-20
35475,서울특별시,은평구,은평구 응암동 749-67 도,06-0000022124,일단(화살표없음),N,37.586917,126.920056,Y,Y,N,2026-03-20
35476,서울특별시,은평구,은평구 응암동 749-67 도,06-0000002700,일단(화살표없음),N,37.58711546,126.9194917,N,N,N,2026-03-20
35477,서울특별시,은평구,은평구 응암동 749-67 도,06-0000022123,일단(화살표없음),N,37.58721505,126.9194035,N,N,N,2026-03-20
35478,서울특별시,은평구,은평구 응암동 75-2도,06-0000048920,일단(화살표없음),-,37.59843644,126.929895,N,N,N,2026-03-20
35479,서울특별시,은평구,은평구 응암동 75-31대,06-0000048917,일단(화살표없음),-,37.59942781,126.9303047,N,N,N,2026-03-20
35480,서울특별시,은평구,은평구 응암동 753-19 도,06-0000054212,일단(화살표없음),N,37.58597135,126.919011,N,N,N,2026-03-20
35481,서울특별시,은평구,은평구 응암동 759 대,06-0000035694,이단(화살표있음),-,37.59214416,126.9241669,N,N,N,2026-03-20
35482,서울특별시,은평구,은평구 응암동 759 대,06-0000035696,이단(화살표있음),-,37.59165967,126.9242952,N,N,N,2026-03-20
35483,서울특별시,은평구,은평구 응암동 759 대,06-0000035699,이단(화살표없음),-,37.59087349,126.924532,N,N,N,2026-03-20
35484,서울특별시,은평구,은평구 응암동 759-2 도,06-0000035700,이단(화살표없음),N,37.59073887,126.9244807,Y,Y,N,2026-03-20
35485,서울특별시,은평구,은평구 응암동 759-2 도,06-0000035698,이단(화살표있음),-,37.59152049,126.9242174,Y,Y,N,2026-03-20
35486,서울특별시,은평구,은평구 응암동 759-2 도,06-0000035695,이단(화살표있음),-,37.59171945,126.9241478,Y,Y,N,2026-03-20
35487,서울특별시,은평구,은평구 응암동 759-2 도,06-0000035707,이단(화살표있음),N,37.58963687,126.9248855,Y,N,N,2026-03-20
35488,서울특별시,은평구,은평구 응암동 759-2 도,06-0000035706,이단(화살표있음),N,37.58977324,126.9249185,Y,N,N,2026-03-20
35489,서울특별시,은평구,은평구 응암동 760-4 도,06-0000035708,일단(화살표없음),N,37.58975675,126.9247532,Y,N,N,2026-03-20
35490,서울특별시,은평구,은평구 응암동 760-4 도,06-0000035692,일단(화살표없음),-,37.59272374,126.9231943,N,N,N,2026-03-20
35491,서울특별시,은평구,은평구 응암동 760-4 도,06-0000035697,이단(화살표있음),-,37.59160182,126.9240673,N,N,N,2026-03-20
35492,서울특별시,은평구,은평구 응암동 760-4 도,06-0000000803,이단(화살표있음),N,37.59283552,126.923212,Y,Y,N,2026-03-20
35493,서울특별시,은평구,은평구 응암동 764 대,06-0000052863,일단(화살표없음),N,37.58921432,126.9213614,N,N,N,2026-03-20
35494,서울특별시,은평구,은평구 응암동 764-1 도,06-0000045454,일단(화살표없음),N,37.58920292,126.9212039,N,N,N,2026-03-20
35495,서울특별시,은평구,은평구 응암동 764-1 도,06-0000045456,일단(화살표없음),N,37.58912056,126.921462,N,N,N,2026-03-20
35496,서울특별시,은평구,은평구 응암동 764-1 도,06-0000045458,이단(화살표있음),-,37.5890198,126.9225376,Y,Y,N,2026-03-20
35497,서울특별시,은평구,은평구 응암동 764-1 도,06-0000045449,일단(화살표없음),N,37.59131037,126.9227429,N,N,N,2026-03-20
35498,서울특별시,은평구,은평구 응암동 766 대,06-0000047421,일단(화살표없음),N,37.59194514,126.9212056,N,N,N,2026-03-20
35499,서울특별시,은평구,은평구 응암동 766-2 도,06-0000047419,일단(화살표없음),N,37.59128997,126.9216604,N,N,N,2026-03-20
35500,서울특별시,은평구,은평구 응암동 767 대,06-0000047836,일단(화살표없음),N,37.59419967,126.9211479,N,N,N,2026-03-20
